66.65	54.4	53.65	66.85	59.5	80.45	110.25	121.2	56.85	63.6	76.8	91.1	83.65	91.8	78.925	73.25	78.3	65.45	65.25	83.025	75.075	65.95	65.075	92.45	80.1	66.325	74.75	68	81.475	64.525	75.6	93.875	73.5	61.025	81.65	115	76.25	68.85	64.825	79.775	62.275	52.6	63.075	84.95	167.6	65.8	51.375	57.4	132.05	76.225	60.95	64.5	63.8	56.075	64.3	82.1	78.7	73.6	70.3	83.15	69.475	70.05	74.975	89.375	71.05	62	77.525	86.275	91.775	78.175	84.5	73.25	73.425	52.65	55.5	82.375	140.75	76.275	67.55	67.025	98.45	69.1	77.6	69.7	95.9	63.025	56.625	68.5	98.25	70.725	70.7	101.975	64.375	55.825	65.75	78.5	71.475	64	75.35	111.275	80.575	53.2	65.875	62.55	62.55	56.075	73.1	121.45	103.125	69.95	64.375	65.075	64.425	60.875	57.275	77.3	60.6	58.525	64.075	150.325	68.575	64	64.85	59.125	63.475	62	87.025	144.6	
190.376	49.7419	44.1613	44.5591	66.2581	44.4516	44.4731	50.9785	212.269	46.7204	45.5376	46.1505	59.3871	46.6559	45.5376	54.043	4.6129	5.46237	2.56989	2.89247	2.52688	4.84946	5.6129	2.98925	4.37634	3.7957	4.23656	2.92473	2.46237	5.45161	4.68817	2.46237	198.925	51.6237	47.172	46.8172	68.1935	47.7527	47.5376	53.3011	213.882	49.6667	46.6882	46.043	58.6559	45.4409	47.0538	47.6774	7.89247	5.06452	6.96774	7.67742	9.53763	4.49462	7.37634	7.64516	4.21505	3.98925	2.48387	3.70968	4.41935	4.4086	2.48387	4.7957	201.849	51.0215	45.8495	46.4409	71.0968	50.5376	45.5914	48.172	214.28	52.9355	45.4731	45.6989	58.1398	45.9677	45.4946	46.6129	3.2043	3.13978	1.97849	2.26882	4.72043	1.97849	1.97849	5.6129	2.34409	1.49462	1.49462	1.49462	6.84946	1.49462	1.49462	1.49462	175.333	54.3011	48.6559	46.1828	67.2903	47.5376	49.1398	47.8602	207.699	54.6667	46.7204	45.9785	54.828	46.7849	49.1183	50.9785	0	0	0	0	0	0	0	0	3.32258	1.77419	2.02151	3.30108	3.37634	1.48387	1.48387	1.48387	
53.931	42.7586	40.3103	77.8276	79.5172	64.2069	52.6897	42.7931	29.7241	34.0345	28.5517	36.1724	47.5862	32.8966	32.8966	27.3103	81.4138	69.3103	60.0345	73.5517	73.069	68.8966	55.1034	65.8621	12.6897	8.27586	13	11.6897	13.7931	18.0345	13.4828	12	55.5517	54.2069	64.4828	91.7931	86.5172	51.1724	48.8276	47.9655	87.1034	86.1034	70.069	77.6207	65.1034	68.4828	71.3448	75.6207	48.6552	60.5172	58.2414	73.3793	64.8966	57.069	72.8276	72.6897	74.0345	57.0345	70.4138	62.6207	65.2069	69.9655	95.4138	99.1379	48.2759	46.7586	42.7586	67.8621	96.8621	76.5517	74.1379	48.4483	96.0345	86.7586	66.1724	62	58.5172	66.5172	65.8966	94.5517	65.2759	66.2069	85.3103	77.4828	98.7241	63.3793	59.1034	79.6897	80.7931	73.6207	77.5517	77.8966	78.3103	62.4828	56.3448	95.7931	9.37931	12.069	10.6207	11.1379	13.8621	11.6552	6.41379	6.41379	4.58621	4.62069	7.48276	5.75862	5.72414	8.2069	3.27586	3.27586	7.34483	4.31034	4.72414	8.62069	6.93103	3.96552	3.75862	3.34483	15.1034	28.931	20.8276	20.8966	14.4483	17.931	14.2414	12.5172	
163.75	63.45	48.75	45.9	66.2	43.4	41.45	41.7	4.65	4.65	17.15	11.8	5.45	4.65	4.65	4.65	68.5	32	47.15	23.2	32.9	23.8	24.8	26.8	82.95	46.3	66.6	35.4	48.15	34.95	32.5	51.15	184.05	61.05	57.15	48.6	51.8	43.8	46.75	46.5	4.65	4.65	15.6	4.65	4.65	4.65	16.65	4.65	103.45	49.25	60.85	49.75	57.75	64.65	62.9	83.45	104.55	58.05	41.85	42.2	65.3	67.6	64.55	49.3	213.6	53.45	45.65	45.65	57.8	46	45.65	49.55	0	0	0	0	0	0	0	0	126.95	61.95	52.55	52.8	88.75	43.55	42.9	41.95	121.75	72.6	67.1	60.3	93	46.65	53.15	44.15	208.85	54.7	45.65	49	59.55	47.55	45.65	45.65	0	0	0	0	0	0	0	0	93.25	40.7	33.4	31.9	88.6	33.65	31.9	31.9	120.8	51.8	51.1	44.6	95.15	51.2	55.65	53.75	
14.1562	26.875	17.5	12.875	19.4375	27.5	14.2812	12.0625	5.46875	9.96875	4.46875	7.09375	4.375	13.4375	4.84375	4.375	4.4375	4.78125	17.1562	4.4375	5.21875	7.59375	7.34375	4.6875	6.34375	7.71875	11.9375	6.125	4.46875	9.625	4.46875	6.03125	68.7812	96.0312	63.6562	55.6875	54.5312	79.4062	99.625	81	68.3125	64.875	56.8438	58.9062	90.9062	135.031	72.7812	65.875	27.4062	16.9062	21.1562	20.4688	20.2812	22.4062	22.25	19.3125	3.9375	5.59375	1.46875	1.46875	1.46875	1.46875	1.46875	2.4375	76.4375	102.469	78.4062	62.5938	59.9062	64.6875	71.9375	82.5312	58.2812	71.7812	64.3438	79.75	101.094	60.4375	47.5	46.875	7.6875	8.78125	9.125	19.1875	12.7188	13.0312	14.1562	9	8.34375	8.28125	2.90625	2.90625	5.5	2.90625	2.90625	2.90625	80.3438	79.0625	60.0938	74.125	78.7812	75	73.7188	51.4375	23.8438	36.375	20.75	29.1875	33.3438	27.5625	22.7812	28.25	7.375	8.375	10.6875	8.84375	6.375	5.25	6.90625	6.34375	23.4062	15.9375	14.6562	13.625	24.5312	12.2188	15.4688	19.2188	
56.0353	65.8471	98.6118	79.4471	54.5176	57.5529	70.5176	67.0706	64.8235	74.0706	91.9765	62.1765	55.2941	75.6588	96.7529	81.3412	61.6	57.9294	67.3294	57.7882	54.8353	70.9059	164.6	65.9765	59.1412	57.7882	75.6235	56.9059	56.9647	55.2824	163.659	72.6588	61.0118	58.9765	112.659	75.0824	59.3882	62.2588	104.812	67.2824	67.5882	77.2235	128.165	67.2588	49.8353	55.6941	78.9529	77.4941	56.9647	68.3176	171.624	66.0235	50.4118	49.8	66.1529	50.8353	56.1059	63.4706	173.741	64.2706	52.6941	51.5412	76.4706	57.4588	55.3059	59.9647	98.2706	69.5647	62.5765	66.7412	104.471	60.5176	74.0588	67.3647	97.2588	71.3176	61.4	61.1294	107.059	69.5294	63.0941	69.5882	103.471	68.7176	66.4941	64.6588	98.7176	68.1176	70.3412	73.6235	125.012	64.8	55.4471	57.3882	87.4	65.6235	58.8941	61.8941	90.6235	66.1529	64.2471	80.8118	120.412	69.7412	59.9412	58.5412	79.0353	57.8471	53.7529	66.4471	153.341	72.3412	51.5059	53.6941	68.4353	50.2824	54.6471	70.5765	168.047	62.1412	55.8941	54.3412	68.7882	53.0471	51.7882	54.3059	173.376	71.4	
43.2759	33.1034	33.5517	54.2414	36.7241	28.8966	44.7241	69.3103	52.3103	41.5517	50.8966	70.3103	46.2069	42.6897	68.5517	147.034	45.3793	44.6207	54.8621	69.069	45.2759	46	89.1724	163.103	51.931	46.2069	62.2414	129.621	55.1034	46.2414	58.7586	121.724	48.3793	46.3793	49.9655	88.3103	46.3103	47.3103	74.8966	178.552	51.2069	47.8621	65.6552	103.034	50.1379	47.2759	61.2414	162.759	46.7931	51.3103	89.6552	180.517	50.4828	47	51.6552	63.7586	47.1724	45.7586	82.2414	178.517	44.3793	44.3793	52.6552	58.8621	48.8966	48.5517	82.1379	146.138	45.1724	46.6552	51.2759	100.31	46.3103	50.7586	76.0345	182.241	55.3103	46.7931	52.5862	59.7586	41.6552	42.3103	81.1724	151.483	57.1034	42.931	47.3448	58.4138	21.069	16.1379	18.069	26.2759	22.8621	12.7931	13.4483	28.069	39.1379	42.6552	53.069	140.483	44	41.1034	48.7586	46.4483	28.1379	23.9655	28.5517	86.7586	26.931	24.5517	30.1724	46.1034	26.3103	14.5172	19	23.931	15.2069	16.6897	30.3793	36.6552	22.5862	12.6897	17.2069	14.1379	18.5517	13.069	27.5517	30.6897	
3.73529	6	5.85294	2.76471	2.76471	2.76471	3.29412	7.79412	58.4118	46.1765	54.7941	39.7647	66.9412	44.3235	69.0588	42.7353	4.14706	8.14706	8.20588	4.14706	4.14706	4.70588	13.8824	4.14706	19.9118	14.7353	19.0294	23.8529	19.2353	15.2647	15.7647	11.9412	40.0588	45.3529	39	55.6471	58.2647	42	56.7353	43.1176	80.0882	75.0882	78	70.6176	78.7059	87.3529	74.7059	68.5294	58.9706	60.2647	92.6176	67.9412	62.2941	64.1765	124.588	67.8529	58.1765	54.4118	99.1176	61.4706	65.0588	68.4118	111.853	78.4412	60.6765	48.2647	71.4412	64.2941	102.235	53.4118	69.3235	60.6176	83.3235	77.3235	63.8235	80.9706	78.8235	65.2353	59.5882	85.7353	14.6176	21.6765	18.5294	21.3529	23	17.1471	17.8529	24.0882	9.20588	5.52941	5.52941	5.91176	9.26471	15	7.94118	11.2941	59.0294	65.8824	66	100.294	106.206	58.9706	58.4412	65.8824	78.5882	46.1176	41.5882	46.4706	46.6765	35.3235	35.8235	45.8824	2.67647	2.67647	7.97059	2.67647	2.67647	2.67647	2.67647	7.94118	0	0	0	0	0	0	0	0	
66.2917	56.125	81.7917	71.7083	58.6667	53.9167	62.125	52.9583	77.75	71.8333	88.8333	76.2917	78.5	66.9167	78.8333	59.9167	63.5833	64.375	65.375	61.9583	61.0417	66.4167	140.542	84.5	49.5	55	62.2917	57.9167	55.5417	69.125	166	74.9583	59.7917	54.5417	88.75	110.208	74.6667	53.4167	60.5	53.375	62.5	85.5417	95.75	61.1667	45.0833	51.7917	55.2083	51.2917	72.4583	103.542	132.375	64.25	51.7917	50.0833	84.6667	53.4167	61.4167	74.2083	148.417	65.3333	65.4167	57.5833	76.375	51.375	67.0417	51.5417	80.5	87.5417	96.5833	55.625	64.6667	51.125	0	0	0	0	0	0	0	0	67.75	106.458	99.9583	64.4583	62.5	49.0833	53.7083	57.1667	52.5833	70.625	146.625	65.5417	51.5417	53.5833	77.0417	51.0833	22.8333	23.9583	19.625	15.6667	37.9167	26.7917	30.6667	15.7917	5.91667	6.83333	5.91667	5.91667	7.125	13.7917	20.125	5.91667	7.79167	9.79167	12.5833	7.75	13.2917	5.79167	11.75	5.79167	9.16667	2.5	1.91667	1.91667	1.91667	1.91667	1.91667	1.91667	
9.77215	10.5696	12.0886	9.35443	14.2911	12.7722	16.8354	9.36709	1.75949	1.75949	4.93671	5.12658	2.62025	1.94937	2.49367	1.75949	1.22785	1.50633	2.67089	1.82278	1.22785	1.58228	2.82278	3.02532	3.3038	1.16456	2.92405	1.16456	1.16456	1.16456	2.29114	1.58228	3.53165	3.53165	3.53165	7.17722	6.05063	9.65823	5.91139	5.48101	51.5823	47.3671	51.9873	50.0633	50.6835	76.4684	178.354	68.4557	48.6709	50.6456	51.6835	50.5063	51.1772	67.6962	185.873	63.6582	0	0	0	0	0	0	0	0	1.75949	1.77215	2.94937	2.07595	1.79747	3.8481	5.74684	1.75949	4.70886	5.74684	13.4557	5.48101	4.70886	6.96203	8.75949	8.83544	5.02532	4.20253	7.46835	4.92405	8.16456	5.24051	6.74684	3.70886	2.3038	2.3038	2.3038	2.3038	4.58228	6.6962	4.98734	2.3038	0.56962	0.56962	2.8481	0.56962	0.56962	0.56962	0.56962	0.56962	0.582278	1.02532	0.582278	0.582278	0.582278	0.582278	2.70886	0.582278	2.25316	3.67089	3	1.46835	1.20253	1.20253	1.59494	1.20253	1.1519	1.1519	1.1519	4.24051	3.10127	1.1519	1.1519	1.1519	
69.093	87.1628	91.2558	65.7907	62.9302	61.4651	87.4419	64.2558	91.5814	86.5116	88.6279	61.6977	73.0465	68.0698	75.9302	69.3023	67.907	67.2791	89.7442	67.5349	67.4884	59.6279	75.9302	55.2326	63.5349	65.7442	70	94.4651	102.419	84.6279	65.9302	64.2558	61.6279	97.2558	129.302	68.814	63.7674	49.6744	60.4186	55.7907	65.093	99.9767	139.674	83.5581	60.6047	48.907	54.6744	52.3023	53.2791	76.2791	151.674	64.2326	49.814	47.6977	55.7209	52.7209	61.6512	74.6744	114.744	87.4186	67.814	56.3721	55.4651	53.3953	19.5814	16.5581	21.5349	21.3953	18.0233	14.3721	15	11.093	1.74419	1.51163	1.09302	4.72093	1.67442	1.09302	1.09302	1.09302	58.0233	76.7209	111.395	67.6744	60.5349	56.5814	62.5581	52.4884	29.8605	60.1163	44.186	33.7907	30.8837	27.093	31.1628	28.3488	2.16279	2.16279	4	8.48837	2.16279	2.16279	4.2093	2.16279	1.06977	1.06977	5.2093	1.06977	1.06977	1.06977	1.06977	1.06977	4.27907	4.27907	12.6047	4.27907	4.27907	4.32558	10.4419	8.13953	2.23256	1.13953	1.13953	1.13953	3	2.37209	1.13953	3.23256	
4.48387	4.48387	4.64516	4.70968	21.2258	5.6129	4.48387	4.48387	27.9677	28.4194	11.7097	10.5161	9	9	9	9	64.5161	70.4839	108.452	81.5484	68.1935	72.5806	75.3226	65.871	63.1613	54.6452	88	56.9032	55.3548	57.0645	51.9677	46.6129	28.5806	14.6452	16.2581	15.1935	33.3548	22.3548	25.5806	15.9355	4.54839	4.54839	9.87097	7.67742	8.22581	12.7419	4.54839	4.64516	80.2903	76.9032	106.548	97.129	61.129	55.1935	64.4839	64.3548	19.2903	24.7742	24.3548	21.9677	21.7742	22.9677	16.7419	25.5806	39.9677	44	53.3226	52.0645	30.0323	38.4839	44.2581	25.7097	64.7742	62.5161	85.3871	85.0323	89.9355	70.9355	69.129	56.4516	9.3871	8.58065	13.4194	7.16129	6.16129	7.12903	12.0968	16.3548	18.871	14.5484	15.0645	22.4839	10.4839	13.4516	16.2581	9.54839	16.3548	15.7097	10.5806	9.09677	12.4516	13.9032	7.6129	12.3548	14.6452	17.5161	18.8387	30.7742	14.7742	17.4194	22.6774	14.8065	8.83871	14.1613	23.871	10.5806	12.7742	8.80645	7.51613	7.51613	0	0	0	0	0	0	0	0	
101.133	70.0333	64.8333	55.9333	63.3333	53.3333	93.7333	55.4667	74.1333	49.6333	72.8333	57.8333	50.4667	41.7	91.3	51.2	39.8667	46.5333	68.4667	42.8667	93.2	49.9667	80.6667	41.8667	59.3	50.3333	67.3667	60.6	162.333	58.3667	72.6	52.5	150.233	66.3333	74.0333	51.9667	64.4667	55.1333	59.3667	72.9	67.1667	35.7	45.5667	46.2667	50	41.2	87.8667	61.1333	49.9667	50.2667	61.5	59.3667	147.7	57.7667	81.3	49.1333	60.5667	51	53.5667	59.7667	180.367	49.4667	52.4667	44.6	179.233	50.2333	50.9	51.3667	63.9	46.7667	48.0667	67.9	29.6333	15.4667	21.4	16.4	18.6667	12.3333	23	15	44.3667	42.8333	49.9667	48.5	187.533	56.3333	45.2667	43.1667	66.3333	50.7667	53.6	56.0667	176.733	63.1667	54.1333	54.2	183.5	52.2	45.9	44.7667	71.6667	47.4667	56.2333	52.1667	8.76667	9.23333	4.76667	4.76667	6.73333	7.43333	9.46667	10.9667	51.0333	44.5667	48.2333	54.7333	187.367	57.6333	45.7667	42.8667	63.6333	46.8	55.6333	44.4	153.867	48.3	57.8667	45.6	
61.8205	82.1795	102.641	69.6667	59.641	75.7692	90.8205	66.0513	57.8718	84	90.8462	69.9231	67.1026	68.4872	93.8974	69.7949	82.9487	68.9231	75.9744	60.3077	70.1282	69.3333	100.769	96.4103	57.8462	61.4359	69.0769	61.8974	72.8205	70.5641	114.821	105.872	65.0513	62.9231	101.205	68.5641	86.3077	65.4359	87.6923	71.8462	55.9487	63.1282	88.7179	70.2308	51.2308	56.4872	124.231	86.9744	73.1282	68.2308	105.897	80.4103	54.2564	59.9487	96.2564	80.2051	63.0256	68.6667	131.974	83.7692	55.9744	56	71.4872	59.8974	70	67.0513	68.8205	81.8205	75.4359	79.6154	80.4359	87.6667	68.359	71.7949	72.5385	63.3333	61.359	71.6154	101.615	101.359	64.7179	59.2821	74.359	59.8205	62	84.4359	108.359	109.949	60.7436	50.9744	56.4103	53.3333	71.4103	82.6154	143.718	91.359	76.1282	57.6154	69.8718	80.6667	58.5128	72.9744	101.974	83.4103	82.2051	69.7179	82.8205	57.5641	58.1282	69.2308	80.8974	100.077	72.4103	79.5128	68.4359	78.1538	69.0769	50.5641	75.3846	87.2051	0	0	0	0	0	0	0	0	
174.132	70.7895	54.2368	49.1316	50.2368	50.2632	54.5	64.8421	99.3684	73.9211	71.1579	76.5263	75.1842	56.9474	68.7632	71.4211	68.5526	64.0263	81.6579	88.1053	77.1579	84.2105	83.2632	71.1842	58.7368	78.1316	112.368	58.7895	54	63.5526	56.5	52.4737	173.342	89.5263	58.0526	50.6053	53.8947	49.3421	53.0789	67.7105	85.7632	82.7895	98.3158	69.7632	68.7632	65.1053	62.7368	74.8158	59.6053	74.1316	92.1316	95.1579	84.6316	69.1053	64.0789	69.1053	62.9474	74.4737	85.1316	76.1316	68.9211	74.9737	66.0789	72.1053	160.711	68.1053	52.2895	49.7895	50.6579	59.3158	75.3947	72.8421	63.7632	69.1053	74.0789	56.5	55.9737	68.6316	121.868	91.7895	56.8947	62.5	72.5263	74.1842	76.7368	70.8947	118.526	68.4737	55.0263	44.5789	74.7632	50.2368	59.6053	55.5789	47.7895	61.5526	147.026	77.2895	64.0263	69.2895	50.6316	53.7895	53.5263	69.8421	69.3684	82.6316	128.211	69.8421	59.0263	53.3947	56.1579	56.0263	52.1842	63.5789	95.7368	114.842	65.2632	62.4737	54.4211	47.2895	4.31579	2.47368	2.47368	4.86842	3.86842	2.47368	7.02632	4.71053	
2.47368	2.47368	2.47368	2.47368	2.92105	2.47368	9.26316	6.84211	3.63158	3.63158	5.28947	3.63158	13.0526	3.84211	7.60526	3.63158	48.3947	42.1842	43.5263	70.5	170.447	49.6842	50.7368	42.3158	90.2895	44.3947	53.5263	47.3158	119.605	48.8684	49.3947	47.0789	2.42105	2.42105	6.60526	2.42105	7.13158	2.42105	3.86842	2.42105	7.39474	7.39474	11.5	11.1316	14.9211	12.5789	20.4211	7.81579	48.9211	45.6842	45	54.3421	194	54.7105	49.6579	44.8947	82.2105	52.0263	54.5526	52.8684	106.842	50.2368	50.8158	62.3158	15.1316	17.3158	55.9474	24.5	19.6842	14.5526	14.5789	14.5526	29.1579	42.3421	69.6053	51.7105	45.3158	36.7368	25.7368	25.9737	49.8947	52.6316	66.5	80.6842	166.737	51.1316	44.9211	44.1842	81.0526	62.1053	78.4211	68.4474	102.105	54.5263	66.1579	52.4474	49.5526	71.0263	174.605	79.1053	54.7895	46.5263	52.7895	46.8421	46.6053	59.2632	172	83.1579	50.6842	48.1316	54.0789	47.8421	58.2105	65.7368	119.895	93.5789	90.7632	54.8158	51.6053	61.8684	66.7895	59.0789	95.5789	59.0263	73.1053	65.2105	60.3684	58.4211	
127.636	76.8182	57	70.7727	56.0455	51.2273	56.4091	80.3182	74.7727	65.6364	84.1818	83.0455	77.2727	74.8636	66.1818	62.3182	52.7273	75.1364	72.5455	70.7727	147.227	54.3636	58.2273	54.5	100.955	114.545	84.3182	57.4091	78.4545	56.8636	61.3182	59.6364	59.3182	48.9091	61.4091	54.5909	49.5	34.4545	48.6818	39.2273	87.3182	75.6364	110.364	55	58.0455	59.6818	74.5	67.3636	50.4545	56.4091	100.409	77	60.2273	76.1818	131.682	61.7273	55.4091	72.2273	99.2727	68.6364	60.1818	64.7273	100.955	95.7273	66.1364	63.8636	78.1364	71	56.4545	78.1818	111.727	63.2273	59.7727	85	119.227	64.6818	66.7727	72.9545	81.9091	66.1818	56.3636	66.2727	153.409	85.9545	73.7273	69.0455	61.6364	53.2273	66.1818	81.4545	145.955	64.9545	54.2273	52.5909	84.2273	61.7727	66	70.0455	71.9545	71.0455	60.7727	67.5909	123.318	51.5455	57.6364	72.9091	62.2727	77.7727	75.9091	75.2727	128	66.5909	60.3182	50.2727	61.7273	54.2273	145.182	73.0455	77.8636	57.5909	131.318	58.9091	52.2727	60.3636	60.0909	43.5909	51.3636	69	
49.4516	49.9355	147.452	42.3871	45.1935	52.9032	85.871	45.2903	55.6452	58.9355	142.645	50.9032	54.8065	50.871	97.9032	53.2258	54.4194	41.7419	96.1935	73.2581	70.8065	46.0968	64.4839	47.4194	61	57.5484	72.4516	56.8387	63.0968	40.5161	52.2258	44.1935	45.3226	44.1935	55.6452	48.2581	44.5484	51.6129	202.613	46.3548	55.9032	47.5806	50.1935	48.8065	49.7097	57.0323	200.129	53.5484	48.0645	52.2903	54.0645	52.6452	121.516	85.3548	113.484	55.5484	87.9677	63.5806	81.1613	52.3548	98.7742	65.3871	74.5806	67.6774	10.5161	11.9355	25.8065	13.5806	10.5161	11.3226	26.3871	24	25.4839	15.2903	32.1935	15.6452	27.0645	21.7419	31.0968	21.3871	52.9677	52.6129	54.129	51.9032	197.774	62.5806	54.8387	46.9355	113.194	54.3871	60.6774	52.871	131.71	58.8387	49.8387	56.8065	3.64516	8.48387	2.93548	8.74194	2.93548	2.93548	2.93548	2.93548	16.7742	7.41935	9.90323	13.7419	16.4516	7.41935	7.41935	13.2258	55.6129	43.0645	43.3871	52.4194	185.452	51.7097	48.0645	47.6129	113.452	48.5806	48.6774	47.0645	138.645	58.6452	62.7419	55.9677	
81.5161	69.5161	52.3226	59.2258	120.097	46.871	59.7419	69.6452	75.8065	69.6774	89.7097	81.4516	70.6452	57.9032	57.9032	60.9032	58.7097	49.3871	69.1613	58	55.4516	41.2903	34.3548	41.5484	4.90323	3.87097	10.2258	3.80645	3.06452	3.06452	5.90323	5.93548	68.1935	55.2258	60.4194	81.7419	109.968	64.7097	63.6774	58.1935	36.9032	28.9677	27.6452	47.7419	35.3871	38.6452	51.5161	43.4516	11.5806	6.67742	10.871	8	8.09677	13.7419	10.7742	8	8.41935	7.22581	6	3.03226	3.03226	3.03226	3.03226	4.19355	16.2903	17.2903	24.5806	38.7419	28.5161	25.7742	19.3548	21.1613	73.3226	69.2581	76.7419	75.4516	58.4516	68.2258	60.7097	74.0968	29.3226	40.871	32.3226	36.129	40.6452	42.7419	39.129	36.0323	19.0968	14.8387	16.2258	20.0645	22.2258	19.0968	22.0323	35.7419	2.93548	1.54839	1.54839	1.54839	1.54839	6.32258	2.3871	1.93548	17.9355	21.8065	14.5806	16.7419	14.0968	10.1613	9.06452	9.80645	62.6129	43.5161	74.6452	58.871	49.2581	42.2903	59.6129	66.5484	35.7097	34.3548	36.0968	37.4516	31.5806	34.4516	31.9032	31.1935	
59.4074	61.8519	70.4074	73.6667	98.5926	72.3704	61.4444	67.7778	66.2593	77.7407	94.4074	86.8148	70.3704	50.1481	54.9259	72.037	75.7037	82.2593	70.0741	73.6296	83.5185	76.7407	68.5926	78.7778	73.5556	62.9259	84.7778	78.5926	66.3704	84.9259	79.1852	89.5185	57.6296	55.1111	76.4815	66.6667	105.704	79.3704	90.4815	53.037	86.7778	70.1852	55.8519	59.1111	62.963	84.7037	86.2963	88.7037	83.5926	71.2963	72.5185	67.6296	104.185	73.3704	69.037	65.5185	85	89.2222	58.7407	49.8519	67.4815	87.3333	61.4815	84.963	0	0	0	0	0	0	0	0	104.481	74.3333	64.6296	62.3333	86.5556	76.3704	78.1111	71.4074	69.4815	70.8519	56.7407	81.3704	86.5556	76.1111	105.296	78.4444	79.3704	80.7037	78.4074	53.7037	54.8889	58.2222	100.593	84.5185	35.7407	41.4815	36.5926	61.4444	54.963	39.3704	54.3704	58.8889	103.148	61.2222	82.9259	82.8889	71.1481	75.8519	60.3333	84.3333	71.4074	71.6667	88.1481	75.5926	91.963	68.037	59.5185	66	91.4815	82.7407	99.8889	100.074	65.4444	60.5185	55.3704	60.037	
58.6167	59.25	62.45	53.7667	65.2833	63.7833	138.933	78.2333	54.0167	49.9	62.4	60.6667	54.4667	71.25	141.583	70.75	60.5	58.9833	65.6167	63.65	60.5	75.3833	116.283	61.5667	53.9	49.4167	69.6667	78.8667	64.0333	64.6333	107	71.2667	71.1167	67.8833	103.2	58.9167	57.1833	60.45	88.0833	63.6833	50.05	61.45	102.9	108.417	55.85	62.6333	89.95	57.7	52.0667	61.8667	103.667	118.75	62.75	59.5333	70.3	64.3833	50.5833	58.2667	126	93.95	64.1167	54.05	66.75	69.25	48.8833	65.1667	151.7	82.6333	68.0333	57.3833	62.7167	49.6333	53.4833	71.3333	127.833	100.967	57.8333	54.95	59.4167	52.2	53.3333	64.5167	103.083	113.917	55.3833	49.7167	66.0833	58	5.83333	4.78333	5.36667	6.68333	4.3	8.93333	7.21667	6.7	19	18.8667	36.3833	41.8667	32.9333	24.5	35.4	27.6333	4.98333	7.66667	9.51667	8.08333	4.86667	7.33333	6.75	9.15	13.3	14.4333	13.8333	18	10.7167	10.5667	16.25	10.8667	1.56667	2.03333	5.68333	3.86667	2.9	1.56667	1.56667	1.56667	
75.4118	67.1176	74.2941	77.8824	85.7059	90.7647	66.6471	70.7059	90.4118	92.6471	76.8235	56.0588	64.7059	67.8824	71.8824	64.8824	62.7059	79.5882	74.2941	102.882	100.882	51.5882	80.6471	60.2941	85.0588	146.412	84	58.8235	55.3529	60.0588	56.5294	59.1765	74.7059	92.6471	110.235	51.9412	86.8824	57.7059	60.6471	77.2353	87.5294	75.0588	97.8824	72	69.2353	58.9412	53.8824	49.7647	72.5294	102.059	76.0588	69	55.4118	90.3529	75	90.9412	70.0588	62.1765	60.5882	49.9412	47.2941	64.4706	104.294	86.9412	39.4118	36	48.1765	28.8235	33.5294	32.2941	29.0588	35.0588	104.824	60.7059	84.4118	66.3529	103.235	60.8235	66.7647	61.9412	104	108.765	86.5294	67.5294	70.2353	55.5882	57.7059	68.8824	86.8824	132.118	82.8235	56.7059	48.4118	49.5294	57.2941	64.5882	61.3529	41.7647	67.9412	49.9412	55.0588	58.9412	69.1765	100.706	50.2353	33.1765	33.8824	50.5882	89.4118	52.4706	47.0588	62.5882	8.17647	8.17647	8.17647	8.17647	8.17647	23.4706	10.3529	26.9412	152.471	87.1176	66.4118	50.8235	55	53.4118	56.2353	78.5882	
2.11321	2.96226	1.81132	2.64151	3.96226	4.96226	2.9434	1.88679	0.867925	0.867925	4.20755	0.867925	0.867925	0.867925	0.981132	0.867925	8.73585	3.15094	2.64151	2.64151	2.64151	3.62264	2.77358	6.0566	4.24528	0.849057	0.849057	0.849057	0.849057	0.849057	0.849057	0.849057	0	0	0	0	0	0	0	0	8.03774	2.77358	2.66038	2.66038	5.32075	6.81132	2.66038	2.66038	0	0	0	0	0	0	0	0	6	2.60377	5.92453	6.0566	3.66038	2.60377	2.69811	2.60377	4.16981	0.886792	0.886792	0.886792	1.03774	0.886792	0.886792	0.886792	0	0	0	0	0	0	0	0	33.4151	21.3774	27.3208	32	37.717	29.9434	24.2453	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80.0377	80.5849	54.3962	77.9057	89.7925	76.2264	51.5472	73.8679	0	0	0	0	0	0	0	0	
